gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2988532025	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/65588149	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		FR		Languedoc-Roussillon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.830726	3.633711	500.0						2020-07-12T13:45:00	12	7	2020	1427020	1427020	HUMAN_OBSERVATION	iNaturalist	Observations	65588149		didierbas	2020-11-25T16:14:54	CC_BY_NC_4_0	didierbas	didierbas			2020-12-03T17:39:50.406Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2988509277	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/65068316	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		FR		Languedoc-Roussillon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.093	2.336	5000.0						2014-07-03T10:31:00	3	7	2014	1427020	1427020	HUMAN_OBSERVATION	iNaturalist	Observations	65068316		djhiker	2020-11-17T10:30:18	CC_BY_NC_4_0	djhiker	djhiker			2020-12-03T17:56:37.101Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2988503904	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/64776853	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		FR		Midi-Pyrénées	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.695807	1.911991	15625.0						2009-07-28T15:02:00	28	7	2009	1427020	1427020	HUMAN_OBSERVATION	iNaturalist	Observations	64776853		philbenstead	2020-11-13T06:02:55	CC_BY_NC_4_0	philbenstead	philbenstead			2020-12-03T17:51:31.088Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983251659	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:6823963	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	41.779	0.817	707.0						2017-08-09T22:00:00	9	8	2017	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	6823963				CC0_1_0	ICO				2020-11-26T19:10:13.177Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983228813	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:5776199	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	41.619	0.918	707.0						2019-09-03T22:00:00	3	9	2019	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	5776199				CC0_1_0	ICO				2020-11-26T19:10:12.637Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983226870	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:5788716	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	42.086	2.354	707.0						2018-07-02T22:00:00	2	7	2018	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	5788716				CC0_1_0	ICO				2020-11-26T19:10:08.859Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983221134	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:5701642	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	42.321	2.485	707.0						2019-07-20T22:00:00	20	7	2019	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	5701642				CC0_1_0	ICO				2020-11-26T19:10:12.341Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983218040	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:5699077	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	42.015	2.475	707.0						2019-07-20T22:00:00	20	7	2019	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	5699077				CC0_1_0	ICO				2020-11-26T19:10:12.348Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983215096	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:5701638	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	42.205	2.704	707.0						2019-07-19T22:00:00	19	7	2019	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	5701638				CC0_1_0	ICO				2020-11-26T19:10:08.772Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983212474	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:5638907	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	41.852	2.284	707.0						2019-06-14T22:00:00	14	6	2019	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	5638907				CC0_1_0	ICO				2020-11-26T19:10:08.648Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983203246	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:5621130	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	40.885	0.3	707.0						2019-06-01T22:00:00	1	6	2019	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	5621130				CC0_1_0	ICO				2020-11-26T19:10:08.609Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983169100	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:4910235	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	40.868	0.313	707.0						2018-07-02T22:00:00	2	7	2018	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	4910235				CC0_1_0	ICO				2020-11-26T19:10:10.455Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983164121	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:4896994	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	41.301	0.785	707.0						2018-06-30T22:00:00	30	6	2018	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	4896994				CC0_1_0	ICO				2020-11-26T19:10:07.157Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983144315	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:3701243	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	42.178	2.886	707.0						2016-09-13T22:00:00	13	9	2016	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	3701243				CC0_1_0	ICO				2020-11-26T19:10:04.939Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983140083	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:3607964	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	42.169	2.68	707.0						2016-07-05T22:00:00	5	7	2016	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	3607964				CC0_1_0	ICO				2020-11-26T19:10:06.316Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983111760	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:5758885	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	42.116	0.999	707.0						2019-08-25T22:00:00	25	8	2019	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	5758885				CC0_1_0	ICO				2020-11-26T19:10:03.679Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983110441	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:5724686	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	42.388	1.84	707.0						2019-08-05T22:00:00	5	8	2019	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	5724686				CC0_1_0	ICO				2020-11-26T19:10:03.462Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983100337	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:5624380	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	41.795	1.923	707.0						2019-06-07T22:00:00	7	6	2019	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	5624380				CC0_1_0	ICO				2020-11-26T19:10:03.177Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983094813	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:5669412	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	42.095	2.366	707.0						2019-06-29T22:00:00	29	6	2019	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	5669412				CC0_1_0	ICO				2020-11-26T19:10:02.160Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983093050	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:5687508	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	41.31	0.797	707.0						2019-07-13T07:27:46	13	7	2019	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	5687508				CC0_1_0	ICO				2020-11-26T19:10:02.218Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983046207	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:4933525	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	42.077	2.33	707.0						2018-07-28T18:22:22	28	7	2018	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	4933525				CC0_1_0	ICO				2020-11-26T19:10:00.966Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983043045	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:4891052	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	41.292	0.761	707.0						2018-06-25T22:00:00	25	6	2018	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	4891052				CC0_1_0	ICO				2020-11-26T19:10:00.903Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983041408	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:4231246	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	42.077	2.342	707.0						2017-06-23T22:00:00	23	6	2017	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	4231246				CC0_1_0	ICO				2020-11-26T19:09:59.966Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983040520	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:4241458	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	42.086	2.318	707.0						2017-07-02T12:06:36	2	7	2017	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	4241458				CC0_1_0	ICO				2020-11-26T19:09:59.893Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983019270	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:3665684	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	42.178	2.825	707.0						2016-08-19T22:00:00	19	8	2016	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	3665684				CC0_1_0	ICO				2020-11-26T19:09:58.737Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2983018104	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:3597406	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Catalonia	PRESENT		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	41.987	2.282	707.0						2016-06-27T16:45:04	27	6	2016	1427020	1427020	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	3597406				CC0_1_0	ICO				2020-11-26T19:09:58.229Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2979603581	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ZPLOD126-20	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		IT	Savona	Liguria	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	44.1	8.2											1427020	1427020	MATERIAL_SAMPLE			MIB:ZPL:07926		Giacomo Assandri		CC_BY_4_0	Barcode of Life Datasystems	A. Galimberti, G. Assandri			2020-11-26T19:17:32.371Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
2963781895	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/63552230	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Castilla-La Mancha	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.01311	-2.636372							2020-07-18T16:48:00	18	7	2020	1427020	1427020	HUMAN_OBSERVATION	iNaturalist	Observations	63552230		ronan_a	2020-10-26T06:11:41	CC_BY_NC_4_0	euqirneto	euqirneto			2020-12-03T17:49:46.673Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2900697038	2e409ff6-7714-417e-89ef-678207f66071	304CEA6B-276F-0593-E053-2614A8C02206_	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR	B�v�ra Pont Vieux		PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.87788	7.44993	5000.0		348.0	0.0			2009-07-17T00:00:00	17	7	2009	1427020	1427020	HUMAN_OBSERVATION	CardObs - UMS PatriNat				CEVASCO Jean Marie (Non renseigné)		CC_BY_NC_4_0		CEVASCO Jean Marie (PNM)			2020-11-26T16:29:32.035Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2900613015	2e409ff6-7714-417e-89ef-678207f66071	304CEA6B-276E-0593-E053-2614A8C02206_	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma (Charpentier, 1825)		FR	Bassera pont de Ca�		PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.8882	7.48743	5000.0		338.0	0.0			2009-07-15T00:00:00	15	7	2009	1427020	1427020	HUMAN_OBSERVATION	CardObs - UMS PatriNat				CEVASCO Jean Marie (Non renseigné)		CC_BY_NC_4_0		CEVASCO Jean Marie (PNM)			2020-11-26T16:29:30.765Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2873918049	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/61388106	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		PT		Porto	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.095926	-8.485348	140.0						2020-07-04T00:00:00	4	7	2020	1427020	1427020	HUMAN_OBSERVATION	iNaturalist	Observations	61388106		ronan_a	2020-10-06T11:06:47	CC_BY_NC_4_0	Rui Daniel Ferreira	Rui Daniel Ferreira			2020-12-03T17:48:16.285Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2864812019	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/59599912	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		PT		Aveiro	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.690653	-8.388661	999.0						2011-06-17T10:20:00	17	6	2011	1427020	1427020	HUMAN_OBSERVATION	iNaturalist	Observations	59599912		odole	2020-09-14T18:36:28	CC_BY_NC_4_0	naturpel	naturpel			2020-12-03T17:14:26.299Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2864795770	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/59599906	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		PT		Aveiro	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.689928	-8.38877	999.0						2011-06-17T10:22:00	17	6	2011	1427020	1427020	HUMAN_OBSERVATION	iNaturalist	Observations	59599906		odole	2020-09-14T18:36:26	CC_BY_NC_4_0	naturpel	naturpel			2020-12-03T17:14:46.809Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2862541037	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/58836550	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		FR		Midi-Pyrénées	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.468023	1.450655	1953.0						2020-09-05T20:06:00	5	9	2020	1427020	1427020	HUMAN_OBSERVATION	iNaturalist	Observations	58836550		ronan_a	2020-09-07T19:11:12	CC_BY_NC_4_0	Ivan Paz-Vinas	Ivan Paz-Vinas			2020-12-03T17:47:36.750Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2862532224	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/58971743	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		FR		Languedoc-Roussillon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.698174	3.85583	8.0						2020-08-01T16:43:00	1	8	2020	1427020	1427020	HUMAN_OBSERVATION	iNaturalist	Observations	58971743		ronan_a		CC_BY_NC_4_0	David Renoult	David Renoult			2020-12-03T17:14:49.778Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2862496873	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/58701782	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		PT		Coimbra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.279682	-7.811087	27969.0						2011-07-04T00:00:00	4	7	2011	1427020	1427020	HUMAN_OBSERVATION	iNaturalist	Observations	58701782		José Costa	2020-09-06T11:41:03	CC_BY_NC_4_0	José Costa	José Costa			2020-12-03T17:14:01.130Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2860288415	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/58420589	Animalia	Arthropoda	Insecta	Odonata	Calopterygidae	Calopteryx	Calopteryx xanthostoma		SPECIES	Calopteryx xanthostoma Charpentier, 1825	Calopteryx xanthostoma		ES		Extremadura	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.70691	-5.560003	107.0						2020-08-13T15:16:42	13	8	2020	1427020	1427020	HUMAN_OBSERVATION	iNaturalist	Observations	58420589		Jean-Paul Boerekamps	2020-09-03T15:25:04	CC_BY_NC_4_0	Jean-Paul Boerekamps	Jean-Paul Boerekamps			2020-12-03T17:46:47.529Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
